DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,6,84.96993987975952,NaiveBayes,BestFirst(Bi-directional),None,None,0.4473684210526316,0.1827956989247312,0.7934292873113785,0.21943256541132136,17.0,21.0,936.0,76.0
OPENJPA,6,84.96993987975952,IBk,BestFirst(Bi-directional),None,None,0.42857142857142855,0.0967741935483871,0.7306603296592173,0.12948857453754128,9.0,12.0,945.0,84.0
OPENJPA,6,84.96993987975952,RandomForest,None,OverSampling,None,0.1511627906976744,0.13978494623655913,0.6623521084032764,0.06573851146236835,13.0,73.0,884.0,80.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,OverSampling,None,0.30952380952380953,0.13978494623655913,0.7817777328344625,0.14550015678896233,13.0,29.0,928.0,80.0
OPENJPA,6,84.96993987975952,IBk,None,OverSampling,None,0.14705882352941177,0.16129032258064516,0.7244412984123774,0.06743532603429882,15.0,87.0,870.0,78.0
OPENJPA,6,84.96993987975952,RandomForest,None,UnderSampling,None,0.2078853046594982,0.6236559139784946,0.756755542072561,0.20639138367787996,58.0,221.0,736.0,35.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,UnderSampling,None,0.35714285714285715,0.16129032258064516,0.7704126919922248,0.17685794920037662,15.0,27.0,930.0,78.0
OPENJPA,6,84.96993987975952,IBk,None,UnderSampling,None,0.18210862619808307,0.6129032258064516,0.7039302929180571,0.16703343276769866,57.0,256.0,701.0,36.0
OPENJPA,6,84.96993987975952,RandomForest,None,SMOTE,None,0.3684210526315789,0.15053763440860216,0.7385703531420995,0.17115004368418602,14.0,24.0,933.0,79.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,SMOTE,None,0.3181818181818182,0.15053763440860216,0.784541746721947,0.1563840608553359,14.0,30.0,927.0,79.0
OPENJPA,6,84.96993987975952,IBk,None,SMOTE,None,0.23529411764705882,0.12903225806451613,0.7213345917461601,0.11088530420424214,12.0,39.0,918.0,81.0
OPENJPA,6,84.96993987975952,RandomForest,None,None,SensitiveLearning,0.21666666666666667,0.13978494623655913,0.6909248210694262,0.10796708809953869,13.0,47.0,910.0,80.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,None,SensitiveLearning,0.30952380952380953,0.13978494623655913,0.7835923191874249,0.14550015678896233,13.0,29.0,928.0,80.0
OPENJPA,6,84.96993987975952,IBk,None,None,SensitiveLearning,0.15625,0.10752688172043011,0.7209301019089673,0.05947197049939186,10.0,54.0,903.0,83.0
OPENJPA,6,84.96993987975952,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.13725490196078433,0.15053763440860216,0.6542847833170414,0.05613151180441184,14.0,88.0,869.0,79.0
OPENJPA,6,84.96993987975952,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.4177215189873418,0.3548387096774194,0.7922214357142054,0.32913818668402633,33.0,46.0,911.0,60.0
OPENJPA,6,84.96993987975952,IBk,BestFirst(Bi-directional),OverSampling,None,0.1588785046728972,0.1827956989247312,0.7390141683801306,0.08310450399267781,17.0,90.0,867.0,76.0
OPENJPA,6,84.96993987975952,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.21532846715328466,0.6344086021505376,0.7655363422882889,0.21811917963072616,59.0,215.0,742.0,34.0
OPENJPA,6,84.96993987975952,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.39473684210526316,0.3225806451612903,0.7976371052010651,0.2992027627760023,30.0,46.0,911.0,63.0
OPENJPA,6,84.96993987975952,IBk,BestFirst(Bi-directional),UnderSampling,None,0.18831168831168832,0.6236559139784946,0.6928967090257413,0.17734672670592289,58.0,250.0,707.0,35.0
OPENJPA,6,84.96993987975952,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.4642857142857143,0.13978494623655913,0.6673969955393759,0.18131678731471867,13.0,15.0,942.0,80.0
OPENJPA,6,84.96993987975952,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.39473684210526316,0.3225806451612903,0.7922888506870709,0.2992027627760023,30.0,46.0,911.0,63.0
OPENJPA,6,84.96993987975952,IBk,BestFirst(Bi-directional),SMOTE,None,0.3611111111111111,0.13978494623655913,0.7347726430040112,0.16002609627662048,13.0,23.0,934.0,80.0
OPENJPA,6,84.96993987975952,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.19696969696969696,0.13978494623655913,0.6656048808440355,0.09713332557508021,13.0,53.0,904.0,80.0
OPENJPA,6,84.96993987975952,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.4576271186440678,0.2903225806451613,0.7934292873113785,0.30765814864155616,27.0,32.0,925.0,66.0
OPENJPA,6,84.96993987975952,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.16666666666666666,0.11827956989247312,0.7306603296592173,0.06997944062996979,11.0,55.0,902.0,82.0
OPENJPA,7,86.87974132570575,RandomForest,None,None,None,0.4666666666666667,0.08860759493670886,0.7371731687072006,0.12809917355371916,7.0,8.0,968.0,72.0
OPENJPA,7,86.87974132570575,NaiveBayes,None,None,None,0.5357142857142857,0.189873417721519,0.8276289167877153,0.2510211043600926,15.0,13.0,963.0,64.0
OPENJPA,7,86.87974132570575,IBk,None,None,None,0.4444444444444444,0.1518987341772152,0.7413363768416684,0.19573463240489355,12.0,15.0,961.0,67.0
OPENJPA,7,86.87974132570575,RandomForest,BestFirst(Bi-directional),None,None,0.5,0.11392405063291139,0.6895426955799958,0.16228603592284696,9.0,9.0,967.0,70.0
OPENJPA,7,86.87974132570575,NaiveBayes,BestFirst(Bi-directional),None,None,0.5294117647058824,0.34177215189873417,0.8281995746005395,0.37889257273882193,27.0,24.0,952.0,52.0
OPENJPA,7,86.87974132570575,IBk,BestFirst(Bi-directional),None,None,0.4642857142857143,0.16455696202531644,0.7439821539738535,0.21211310978139572,13.0,15.0,961.0,66.0
OPENJPA,7,86.87974132570575,RandomForest,None,OverSampling,None,0.13559322033898305,0.20253164556962025,0.7205462751608217,0.0798980924039731,16.0,102.0,874.0,63.0
OPENJPA,7,86.87974132570575,NaiveBayes,None,OverSampling,None,0.5517241379310345,0.20253164556962025,0.8291722867814899,0.2668117558843432,16.0,13.0,963.0,63.0
OPENJPA,7,86.87974132570575,IBk,None,OverSampling,None,0.15079365079365079,0.24050632911392406,0.7375752230753269,0.10277694317273268,19.0,107.0,869.0,60.0
OPENJPA,7,86.87974132570575,RandomForest,None,UnderSampling,None,0.1916376306620209,0.6962025316455697,0.7876374766549077,0.20747452932062552,55.0,232.0,744.0,24.0
OPENJPA,7,86.87974132570575,NaiveBayes,None,UnderSampling,None,0.5172413793103449,0.189873417721519,0.8283876322888566,0.24751732840761517,15.0,14.0,962.0,64.0
OPENJPA,7,86.87974132570575,IBk,None,UnderSampling,None,0.1572700296735905,0.6708860759493671,0.7221415231375804,0.1519160654921504,53.0,284.0,692.0,26.0
OPENJPA,7,86.87974132570575,RandomForest,None,SMOTE,None,0.3829787234042553,0.22784810126582278,0.7569711039634779,0.2434504079551252,18.0,29.0,947.0,61.0
OPENJPA,7,86.87974132570575,NaiveBayes,None,SMOTE,None,0.5333333333333333,0.20253164556962025,0.826954503008923,0.26320801777697217,16.0,14.0,962.0,63.0
OPENJPA,7,86.87974132570575,IBk,None,SMOTE,None,0.38181818181818183,0.26582278481012656,0.7650835235526042,0.2684654808561951,21.0,34.0,942.0,58.0
OPENJPA,7,86.87974132570575,RandomForest,None,None,SensitiveLearning,0.24324324324324326,0.22784810126582278,0.7155919277858477,0.17557756657293797,18.0,56.0,920.0,61.0
OPENJPA,7,86.87974132570575,NaiveBayes,None,None,SensitiveLearning,0.5333333333333333,0.20253164556962025,0.8276289167877153,0.26320801777697217,16.0,14.0,962.0,63.0
OPENJPA,7,86.87974132570575,IBk,None,None,SensitiveLearning,0.19444444444444445,0.17721518987341772,0.7413428615895414,0.12278863508845447,14.0,58.0,918.0,65.0
OPENJPA,7,86.87974132570575,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.18018018018018017,0.25316455696202533,0.6389486926748288,0.13482986354093784,20.0,91.0,885.0,59.0
OPENJPA,7,86.87974132570575,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.3917525773195876,0.4810126582278481,0.8290490765719029,0.38070136304401436,38.0,59.0,917.0,41.0
OPENJPA,7,86.87974132570575,IBk,BestFirst(Bi-directional),OverSampling,None,0.1810344827586207,0.26582278481012656,0.7382950300892301,0.13864682999194164,21.0,95.0,881.0,58.0
OPENJPA,7,86.87974132570575,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.19548872180451127,0.6582278481012658,0.7911457252542021,0.21025821020230023,52.0,214.0,762.0,27.0
OPENJPA,7,86.87974132570575,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.38317757009345793,0.5189873417721519,0.8283227848101266,0.3881465949900738,41.0,66.0,910.0,38.0
OPENJPA,7,86.87974132570575,IBk,BestFirst(Bi-directional),UnderSampling,None,0.18243243243243243,0.6835443037974683,0.7372834094210418,0.1925488093975471,54.0,242.0,734.0,25.0
OPENJPA,7,86.87974132570575,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.3076923076923077,0.1518987341772152,0.6883235629798713,0.16190588871611064,12.0,27.0,949.0,67.0
OPENJPA,7,86.87974132570575,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.3894736842105263,0.46835443037974683,0.8278818219547625,0.37411010915994336,37.0,58.0,918.0,42.0
OPENJPA,7,86.87974132570575,IBk,BestFirst(Bi-directional),SMOTE,None,0.3469387755102041,0.21518987341772153,0.7526133533928201,0.2209618375779663,17.0,32.0,944.0,62.0
OPENJPA,7,86.87974132570575,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.21621621621621623,0.20253164556962025,0.7064484332849139,0.14739218423355177,16.0,58.0,918.0,63.0
OPENJPA,7,86.87974132570575,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.42168674698795183,0.4430379746835443,0.8281995746005395,0.3849020253998831,35.0,48.0,928.0,44.0
OPENJPA,7,86.87974132570575,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.20270270270270271,0.189873417721519,0.7439821539738535,0.13329949306385827,15.0,59.0,917.0,64.0
OPENJPA,8,88.39177750906893,RandomForest,None,None,None,0.5,0.09782608695652174,0.6691942540140718,0.13908974904295984,9.0,9.0,955.0,83.0
OPENJPA,8,88.39177750906893,NaiveBayes,None,None,None,0.6666666666666666,0.10869565217391304,0.8141067562691683,0.16655780535597683,10.0,5.0,959.0,82.0
OPENJPA,8,88.39177750906893,IBk,None,None,None,0.5,0.10869565217391304,0.7043512087317337,0.15219212510471922,10.0,10.0,954.0,82.0
OPENJPA,8,88.39177750906893,RandomForest,BestFirst(Bi-directional),None,None,0.45,0.09782608695652174,0.6620794244993685,0.13376151912873543,9.0,11.0,953.0,83.0
OPENJPA,8,88.39177750906893,NaiveBayes,BestFirst(Bi-directional),None,None,0.6176470588235294,0.22826086956521738,0.8143097149558001,0.3004416403785483,21.0,13.0,951.0,71.0
OPENJPA,8,88.39177750906893,IBk,BestFirst(Bi-directional),None,None,0.43478260869565216,0.10869565217391304,0.7044977900054122,0.14408572793666,10.0,13.0,951.0,82.0
OPENJPA,8,88.39177750906893,RandomForest,None,OverSampling,None,0.17757009345794392,0.20652173913043478,0.632024625653978,0.107321376065863,19.0,88.0,876.0,73.0
OPENJPA,8,88.39177750906893,NaiveBayes,None,OverSampling,None,0.6842105263157895,0.14130434782608695,0.8067776925852427,0.21069293000351824,13.0,6.0,958.0,79.0
OPENJPA,8,88.39177750906893,IBk,None,OverSampling,None,0.17391304347826086,0.21739130434782608,0.7066063052498647,0.1067709388548966,20.0,95.0,869.0,72.0
OPENJPA,8,88.39177750906893,RandomForest,None,UnderSampling,None,0.24369747899159663,0.6304347826086957,0.7828454807865777,0.25831014020900067,58.0,180.0,784.0,34.0
OPENJPA,8,88.39177750906893,NaiveBayes,None,UnderSampling,None,0.6818181818181818,0.16304347826086957,0.8053118798484575,0.23751891074130044,15.0,7.0,957.0,77.0
OPENJPA,8,88.39177750906893,IBk,None,UnderSampling,None,0.19727891156462585,0.6304347826086957,0.7524467797221721,0.1934826883910384,58.0,236.0,728.0,34.0
OPENJPA,8,88.39177750906893,RandomForest,None,SMOTE,None,0.3090909090909091,0.18478260869565216,0.6816480245354501,0.17768344451182524,17.0,38.0,926.0,75.0
OPENJPA,8,88.39177750906893,NaiveBayes,None,SMOTE,None,0.7222222222222222,0.14130434782608695,0.8130186721991701,0.21395150999574586,13.0,5.0,959.0,79.0
OPENJPA,8,88.39177750906893,IBk,None,SMOTE,None,0.2909090909090909,0.17391304347826086,0.7150629171928559,0.1631291691934509,16.0,39.0,925.0,76.0
OPENJPA,8,88.39177750906893,RandomForest,None,None,SensitiveLearning,0.24444444444444444,0.2391304347826087,0.6769179595886704,0.17026509975403106,22.0,68.0,896.0,70.0
OPENJPA,8,88.39177750906893,NaiveBayes,None,None,SensitiveLearning,0.7058823529411765,0.13043478260869565,0.8141067562691683,0.19839965706937243,12.0,5.0,959.0,80.0
OPENJPA,8,88.39177750906893,IBk,None,None,SensitiveLearning,0.19480519480519481,0.16304347826086957,0.7042666426123038,0.1065881092662025,15.0,62.0,902.0,77.0
OPENJPA,8,88.39177750906893,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.184,0.25,0.6429392928017319,0.12406379758624651,23.0,102.0,862.0,69.0
OPENJPA,8,88.39177750906893,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5230769230769231,0.3695652173913043,0.8095289103373624,0.38904779239690074,34.0,31.0,933.0,58.0
OPENJPA,8,88.39177750906893,IBk,BestFirst(Bi-directional),OverSampling,None,0.1746031746031746,0.2391304347826087,0.7125823110229118,0.11245073035010436,22.0,104.0,860.0,70.0
OPENJPA,8,88.39177750906893,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.22988505747126436,0.6521739130434783,0.7918320404113296,0.2423324218461309,60.0,201.0,763.0,32.0
OPENJPA,8,88.39177750906893,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.5074626865671642,0.3695652173913043,0.8165084340609778,0.3823211806448296,34.0,33.0,931.0,58.0
OPENJPA,8,88.39177750906893,IBk,BestFirst(Bi-directional),UnderSampling,None,0.1875,0.6521739130434783,0.7582198268085875,0.18033344675059548,60.0,260.0,704.0,32.0
OPENJPA,8,88.39177750906893,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.2641509433962264,0.15217391304347827,0.6425502886523543,0.13821773338541332,14.0,39.0,925.0,78.0
OPENJPA,8,88.39177750906893,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5172413793103449,0.32608695652173914,0.8123872451740934,0.3566554749268926,30.0,28.0,936.0,62.0
OPENJPA,8,88.39177750906893,IBk,BestFirst(Bi-directional),SMOTE,None,0.2727272727272727,0.16304347826086957,0.7126499639184557,0.14857489387507572,15.0,40.0,924.0,77.0
OPENJPA,8,88.39177750906893,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.2247191011235955,0.21739130434782608,0.6676269619339708,0.14799725337605826,20.0,69.0,895.0,72.0
OPENJPA,8,88.39177750906893,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.5172413793103449,0.32608695652173914,0.8143097149558001,0.3566554749268926,30.0,28.0,936.0,62.0
OPENJPA,8,88.39177750906893,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.1875,0.16304347826086957,0.704390672920801,0.10161042944785241,15.0,65.0,899.0,77.0
OPENJPA,9,88.63016367887764,RandomForest,None,None,None,0.42857142857142855,0.1188118811881188,0.7211050842420077,0.15427194986437726,12.0,16.0,1050.0,89.0
OPENJPA,9,88.63016367887764,NaiveBayes,None,None,None,0.45161290322580644,0.13861386138613863,0.7401454498170267,0.17873624663355533,14.0,17.0,1049.0,87.0
OPENJPA,9,88.63016367887764,IBk,None,None,None,0.3620689655172414,0.2079207920792079,0.6895073653706834,0.21455731518606516,21.0,37.0,1029.0,80.0
OPENJPA,9,88.63016367887764,RandomForest,BestFirst(Bi-directional),None,None,0.5,0.1782178217821782,0.7106096632177289,0.2276435550138587,18.0,18.0,1048.0,83.0
OPENJPA,9,88.63016367887764,NaiveBayes,BestFirst(Bi-directional),None,None,0.5094339622641509,0.26732673267326734,0.7525820593316367,0.3095164840366366,27.0,26.0,1040.0,74.0
OPENJPA,9,88.63016367887764,IBk,BestFirst(Bi-directional),None,None,0.5,0.2079207920792079,0.7123000761614623,0.25587605825867854,21.0,21.0,1045.0,80.0
OPENJPA,9,88.63016367887764,RandomForest,None,OverSampling,None,0.20610687022900764,0.26732673267326734,0.69457396021028,0.1496467197746867,27.0,104.0,962.0,74.0
OPENJPA,9,88.63016367887764,NaiveBayes,None,OverSampling,None,0.4117647058823529,0.13861386138613863,0.740609848977393,0.17128028829881153,14.0,20.0,1046.0,87.0
OPENJPA,9,88.63016367887764,IBk,None,OverSampling,None,0.18493150684931506,0.26732673267326734,0.6813943120390838,0.12956557696989857,27.0,119.0,947.0,74.0
OPENJPA,9,88.63016367887764,RandomForest,None,UnderSampling,None,0.19873817034700317,0.6237623762376238,0.7711533817546858,0.1958789160208794,63.0,254.0,812.0,38.0
OPENJPA,9,88.63016367887764,NaiveBayes,None,UnderSampling,None,0.43243243243243246,0.15841584158415842,0.7400897219177828,0.1945016018545042,16.0,21.0,1045.0,85.0
OPENJPA,9,88.63016367887764,IBk,None,UnderSampling,None,0.19148936170212766,0.6237623762376238,0.7417476269202905,0.18510079200279328,63.0,266.0,800.0,38.0
OPENJPA,9,88.63016367887764,RandomForest,None,SMOTE,None,0.3111111111111111,0.27722772277227725,0.7148356955770624,0.23042541655065246,28.0,62.0,1004.0,73.0
OPENJPA,9,88.63016367887764,NaiveBayes,None,SMOTE,None,0.43243243243243246,0.15841584158415842,0.7419333865844371,0.1945016018545042,16.0,21.0,1045.0,85.0
OPENJPA,9,88.63016367887764,IBk,None,SMOTE,None,0.27450980392156865,0.27722772277227725,0.6981498337451005,0.2068822036366662,28.0,74.0,992.0,73.0
OPENJPA,9,88.63016367887764,RandomForest,None,None,SensitiveLearning,0.2803738317757009,0.297029702970297,0.7110926383445099,0.21891082750698734,30.0,77.0,989.0,71.0
OPENJPA,9,88.63016367887764,NaiveBayes,None,None,SensitiveLearning,0.42424242424242425,0.13861386138613863,0.7401454498170267,0.17373356845142635,14.0,19.0,1047.0,87.0
OPENJPA,9,88.63016367887764,IBk,None,None,SensitiveLearning,0.25773195876288657,0.24752475247524752,0.689498077387476,0.18326776121661548,25.0,72.0,994.0,76.0
OPENJPA,9,88.63016367887764,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.22666666666666666,0.33663366336633666,0.6782317537569892,0.18679674202355534,34.0,116.0,950.0,67.0
OPENJPA,9,88.63016367887764,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.45161290322580644,0.4158415841584158,0.7501950476473539,0.3816831397029071,42.0,51.0,1015.0,59.0
OPENJPA,9,88.63016367887764,IBk,BestFirst(Bi-directional),OverSampling,None,0.21476510067114093,0.31683168316831684,0.7227026173536678,0.17041719535872077,32.0,117.0,949.0,69.0
OPENJPA,9,88.63016367887764,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.18950437317784258,0.6435643564356436,0.7568498876154032,0.18362882133038685,65.0,278.0,788.0,36.0
OPENJPA,9,88.63016367887764,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.42990654205607476,0.45544554455445546,0.7379024018724574,0.3877949729108821,46.0,61.0,1005.0,55.0
OPENJPA,9,88.63016367887764,IBk,BestFirst(Bi-directional),UnderSampling,None,0.17615176151761516,0.6435643564356436,0.7095276131740754,0.1628266153534535,65.0,304.0,762.0,36.0
OPENJPA,9,88.63016367887764,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.34328358208955223,0.22772277227722773,0.6864469749038694,0.21996252506547134,23.0,44.0,1022.0,78.0
OPENJPA,9,88.63016367887764,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.449438202247191,0.39603960396039606,0.752758531012576,0.36996937453374673,40.0,49.0,1017.0,61.0
OPENJPA,9,88.63016367887764,IBk,BestFirst(Bi-directional),SMOTE,None,0.32857142857142857,0.22772277227722773,0.7130245388516337,0.21325984133062184,23.0,47.0,1019.0,78.0
OPENJPA,9,88.63016367887764,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.2627118644067797,0.3069306930693069,0.6956699422287445,0.20936665271406768,31.0,87.0,979.0,70.0
OPENJPA,9,88.63016367887764,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.4578313253012048,0.37623762376237624,0.7525820593316367,0.3633323567149249,38.0,45.0,1021.0,63.0
OPENJPA,9,88.63016367887764,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.24299065420560748,0.25742574257425743,0.7122443482622184,0.1766897911560135,26.0,81.0,985.0,75.0
OPENJPA,10,89.60279353993889,RandomForest,None,None,None,0.5,0.0975609756097561,0.7230748150178131,0.1340639463744211,12.0,12.0,1056.0,111.0
OPENJPA,10,89.60279353993889,NaiveBayes,None,None,None,0.6923076923076923,0.14634146341463414,0.756207941292896,0.21325476578804262,18.0,8.0,1060.0,105.0
OPENJPA,10,89.60279353993889,IBk,None,None,None,0.4375,0.17073170731707318,0.7067651715843001,0.1991837500586392,21.0,27.0,1041.0,102.0
OPENJPA,10,89.60279353993889,RandomForest,BestFirst(Bi-directional),None,None,0.5,0.17073170731707318,0.6642421059042051,0.2131773577609128,21.0,21.0,1047.0,102.0
OPENJPA,10,89.60279353993889,NaiveBayes,BestFirst(Bi-directional),None,None,0.6511627906976745,0.22764227642276422,0.7577837154776043,0.2998909837116842,28.0,15.0,1053.0,95.0
OPENJPA,10,89.60279353993889,IBk,BestFirst(Bi-directional),None,None,0.4791666666666667,0.18699186991869918,0.71798590176913,0.22401526168472732,23.0,25.0,1043.0,100.0
OPENJPA,10,89.60279353993889,RandomForest,None,OverSampling,None,0.25925925925925924,0.2845528455284553,0.6910454919155933,0.18302027234117058,35.0,100.0,968.0,88.0
OPENJPA,10,89.60279353993889,NaiveBayes,None,OverSampling,None,0.6551724137931034,0.15447154471544716,0.7577722968240919,0.21923196356484834,19.0,10.0,1058.0,104.0
OPENJPA,10,89.60279353993889,IBk,None,OverSampling,None,0.24342105263157895,0.3008130081300813,0.7137609999695502,0.1748922046096102,37.0,115.0,953.0,86.0
OPENJPA,10,89.60279353993889,RandomForest,None,UnderSampling,None,0.2693726937269373,0.5934959349593496,0.7386955330227459,0.26632686518227056,73.0,198.0,870.0,50.0
OPENJPA,10,89.60279353993889,NaiveBayes,None,UnderSampling,None,0.6571428571428571,0.18699186991869918,0.7722245059529247,0.2571504945201818,23.0,12.0,1056.0,100.0
OPENJPA,10,89.60279353993889,IBk,None,UnderSampling,None,0.24315068493150685,0.5772357723577236,0.7145869492402789,0.23030871167735475,71.0,221.0,847.0,52.0
OPENJPA,10,89.60279353993889,RandomForest,None,SMOTE,None,0.33695652173913043,0.25203252032520324,0.7159762187509515,0.2193777229440565,31.0,61.0,1007.0,92.0
OPENJPA,10,89.60279353993889,NaiveBayes,None,SMOTE,None,0.6451612903225806,0.16260162601626016,0.7587733321153436,0.22762645914396903,20.0,11.0,1057.0,103.0
OPENJPA,10,89.60279353993889,IBk,None,SMOTE,None,0.2962962962962963,0.2601626016260163,0.7157706829877287,0.19978032854159875,32.0,76.0,992.0,91.0
OPENJPA,10,89.60279353993889,RandomForest,None,None,SensitiveLearning,0.31,0.25203252032520324,0.7014288541761822,0.20432958633653273,31.0,69.0,999.0,92.0
OPENJPA,10,89.60279353993889,NaiveBayes,None,None,SensitiveLearning,0.6333333333333333,0.15447154471544716,0.7562117475107335,0.21664007137832236,19.0,11.0,1057.0,104.0
OPENJPA,10,89.60279353993889,IBk,None,None,SensitiveLearning,0.2903225806451613,0.21951219512195122,0.7067080783167382,0.1767913370708855,27.0,66.0,1002.0,96.0
OPENJPA,10,89.60279353993889,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.25925925925925924,0.2845528455284553,0.6405864620443957,0.18302027234117058,35.0,100.0,968.0,88.0
OPENJPA,10,89.60279353993889,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5061728395061729,0.3333333333333333,0.7561622666788466,0.34853253705646586,41.0,40.0,1028.0,82.0
OPENJPA,10,89.60279353993889,IBk,BestFirst(Bi-directional),OverSampling,None,0.2553191489361702,0.2926829268292683,0.7197557930635486,0.18254938549642835,36.0,105.0,963.0,87.0
OPENJPA,10,89.60279353993889,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.24615384615384617,0.5203252032520326,0.7564134770561188,0.2256236087844503,64.0,196.0,872.0,59.0
OPENJPA,10,89.60279353993889,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.5405405405405406,0.3252032520325203,0.7507498249139795,0.3561359005281327,40.0,34.0,1034.0,83.0
OPENJPA,10,89.60279353993889,IBk,BestFirst(Bi-directional),UnderSampling,None,0.22364217252396165,0.5691056910569106,0.7238893456350294,0.20290857786279232,70.0,243.0,825.0,53.0
OPENJPA,10,89.60279353993889,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.3253012048192771,0.21951219512195122,0.6475404220334339,0.19515578318395244,27.0,56.0,1012.0,96.0
OPENJPA,10,89.60279353993889,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5128205128205128,0.3252032520325203,0.7586781766694072,0.3455538752878025,40.0,38.0,1030.0,83.0
OPENJPA,10,89.60279353993889,IBk,BestFirst(Bi-directional),SMOTE,None,0.3,0.21951219512195122,0.7153291617185835,0.18214327360360708,27.0,63.0,1005.0,96.0
OPENJPA,10,89.60279353993889,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.3047619047619048,0.2601626016260163,0.6612047440699126,0.20508876028618153,32.0,73.0,995.0,91.0
OPENJPA,10,89.60279353993889,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.49333333333333335,0.3008130081300813,0.7577837154776043,0.32058076625814297,37.0,38.0,1030.0,86.0
OPENJPA,10,89.60279353993889,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.2912621359223301,0.24390243902439024,0.7179592582442679,0.18915793100054157,30.0,73.0,995.0,93.0
OPENJPA,11,90.21816177049696,RandomForest,None,None,None,0.5769230769230769,0.125,0.7135138146167558,0.17716400520869086,15.0,11.0,1111.0,105.0
OPENJPA,11,90.21816177049696,NaiveBayes,None,None,None,0.358695652173913,0.275,0.6733103089720737,0.2482837528604119,33.0,59.0,1063.0,87.0
OPENJPA,11,90.21816177049696,IBk,None,None,None,0.3488372093023256,0.125,0.6459781639928699,0.14022048030979653,15.0,28.0,1094.0,105.0
OPENJPA,11,90.21816177049696,RandomForest,BestFirst(Bi-directional),None,None,0.30434782608695654,0.11666666666666667,0.6757241532976828,0.12164073550212104,14.0,32.0,1090.0,106.0
OPENJPA,11,90.21816177049696,NaiveBayes,BestFirst(Bi-directional),None,None,0.22839506172839505,0.30833333333333335,0.6885843731431966,0.17030870620881056,37.0,125.0,997.0,83.0
OPENJPA,11,90.21816177049696,IBk,BestFirst(Bi-directional),None,None,0.27692307692307694,0.15,0.6558786393345217,0.13592940187701388,18.0,47.0,1075.0,102.0
OPENJPA,11,90.21816177049696,RandomForest,None,OverSampling,None,0.3228346456692913,0.3416666666666667,0.7201277480689245,0.2582900823036329,41.0,86.0,1036.0,79.0
