ReleaseID,File Name,Size,LOCAdded,AvgLOCAdded,MaxLOCAdded,Churn,AvgChurn,MaxChurn,Buggy
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,452,19,4.75,11,72,18.0,62,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,163,8,2.6666666666666665,3,11,3.6666666666666665,7,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,38,4,4.0,4,5,5.0,5,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,144,9,3.0,5,3,1.0,2,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,16,9,9.0,9,4,4.0,4,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,90,33,16.5,32,7,3.5,7,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,34,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,53,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,634,78,8.666666666666666,30,143,15.88888888888889,65,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,218,6,1.2,4,64,12.8,44,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,123,3,3.0,3,2,2.0,2,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,112,73,12.166666666666666,65,49,8.166666666666666,46,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,67,9,9.0,9,17,17.0,17,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,129,1,0.5,1,4,2.0,4,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,150,1,0.3333333333333333,1,16,5.333333333333333,15,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,99,35,7.0,23,24,4.8,14,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,52,1,1.0,1,1,1.0,1,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,62,22,22.0,22,3,3.0,3,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,61,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,55,2,0.6666666666666666,1,20,6.666666666666667,10,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,108,1,0.3333333333333333,1,60,20.0,30,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,245,10,1.6666666666666667,9,182,30.333333333333332,110,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,7,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,53,1,1.0,1,4,4.0,4,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,181,6,1.5,4,30,7.5,23,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,123,30,15.0,28,24,12.0,21,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,359,36,9.0,31,25,6.25,16,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,144,0,0.0,0,5,5.0,5,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,35,2,2.0,2,3,3.0,3,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,64,1,1.0,1,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,79,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,164,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,196,3,1.0,2,46,15.333333333333334,26,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,82,2,0.6666666666666666,2,18,6.0,8,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,446,39,4.333333333333333,22,114,12.666666666666666,59,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,70,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,20,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,77,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,424,13,3.25,8,4,1.0,3,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,581,102,10.2,44,107,10.7,43,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,133,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,114,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,48,2,2.0,2,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,42,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,445,1,1.0,1,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,23,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,219,21,7.0,14,22,7.333333333333333,19,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,29,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,18,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,56,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,22,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,27,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,35,0,0.0,0,0,0.0,0,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,10,0,0.0,0,0,0.0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,48,0,0.0,0,0,0.0,0,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,36,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,9,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,11,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,15,0,0.0,0,0,0.0,0,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,58,5,1.6666666666666667,4,81,27.0,47,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,115,0,0.0,0,3,3.0,3,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,118,0,0.0,0,4,4.0,4,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,162,2,2.0,2,13,13.0,13,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,29,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,141,22,22.0,22,37,37.0,37,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,93,0,0.0,0,13,13.0,13,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,29,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,92,10,10.0,10,1,1.0,1,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,51,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,15,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,15,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,15,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,15,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,59,0,0.0,0,0,0.0,0,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,51,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,45,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,71,14,14.0,14,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,192,36,36.0,36,6,6.0,6,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,54,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,38,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,80,1,1.0,1,6,6.0,6,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,218,11,11.0,11,6,6.0,6,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,152,1,1.0,1,11,11.0,11,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,499,24,6.0,14,96,24.0,37,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,235,1,1.0,1,0,0.0,0,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,65,1,1.0,1,4,4.0,4,YES
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,23,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,46,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,30,0,0.0,0,9,9.0,9,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,11,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,120,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,32,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,33,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,81,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,95,0,0.0,0,5,5.0,5,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,26,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,25,0,0.0,0,0,0.0,0,NO
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,35,3,3.0,3,0,0.0,0,NO
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,135,0,0.0,0,0,0.0,0,YES
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6370,6348,6348.0,6348,156,156.0,156,YES
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,120,0,0.0,0,0,0.0,0,NO
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,23,1,1.0,1,0,0.0,0,NO
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,20,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,241,7,3.5,4,3,1.5,3,YES
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,371,3,3.0,3,1,1.0,1,YES
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,982,16,16.0,16,12,12.0,12,YES
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,71,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,293,2,2.0,2,2,2.0,2,YES
2,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,97,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,87,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,88,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,75,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,83,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,26,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,245,2,1.0,2,10,5.0,8,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,15,1,1.0,1,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,91,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,15,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,67,0,0.0,0,4,4.0,4,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,10,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,11,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,16,0,0.0,0,7,3.5,5,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,422,3,1.5,3,8,4.0,5,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,50,0,0.0,0,3,3.0,3,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,8,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,54,0,0.0,0,8,8.0,8,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,10,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,34,1,1.0,1,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,8,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,60,0,0.0,0,9,9.0,9,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,135,0,0.0,0,14,14.0,14,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,63,1,1.0,1,9,9.0,9,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,8,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,7,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,27,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,371,28,9.333333333333334,24,67,22.333333333333332,53,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,57,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,22,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,46,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,156,2,2.0,2,1,1.0,1,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,129,0,0.0,0,1,1.0,1,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,771,38,12.666666666666666,34,169,56.333333333333336,131,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,57,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,70,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,5,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,414,8,4.0,8,54,27.0,42,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,45,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,36,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,24,0,0.0,0,3,3.0,3,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,5,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,47,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,497,3,1.0,2,40,13.333333333333334,28,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,44,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,13,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,18,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,20,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,35,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,105,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,148,9,4.5,8,12,6.0,10,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,18,2,2.0,2,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,40,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,45,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,100,2,2.0,2,2,2.0,2,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,53,1,1.0,1,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,66,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,54,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,20,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,33,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,61,2,2.0,2,16,16.0,16,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,308,81,27.0,67,186,62.0,174,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,33,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,522,25,6.25,7,160,40.0,92,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,22,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,55,0,0.0,0,0,0.0,0,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,51,3,3.0,3,21,21.0,21,YES
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,8,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,12,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,22,0,0.0,0,4,4.0,4,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,15,1,1.0,1,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,210,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,158,0,0.0,0,4,4.0,4,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,20,0,0.0,0,5,5.0,5,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,11,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,38,0,0.0,0,5,5.0,5,NO
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,396,1,0.5,1,17,8.5,17,YES
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,86,0,0.0,0,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,18,1,1.0,1,0,0.0,0,NO
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,81,0,0.0,0,0,0.0,0,NO
