DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,8,88.39177750906893,weka.classifiers.trees.RandomForest,None,Undersampling,0.2958199356913183,0.18253968253968253,0.6418761695057427,0.18326763546508168,92.0,219.0,6669.0,412.0
OPENJPA,9,88.63016367887764,weka.classifiers.trees.RandomForest,None,Undersampling,0.288981288981289,0.21821036106750394,0.6438551869949336,0.19461962397836266,139.0,342.0,7190.0,498.0
OPENJPA,10,89.60279353993889,weka.classifiers.trees.RandomForest,None,Undersampling,0.33076923076923076,0.19398496240601504,0.665877578461273,0.19720654090603434,129.0,261.0,7411.0,536.0
OPENJPA,11,90.21816177049696,weka.classifiers.trees.RandomForest,None,Undersampling,0.21495327102803738,0.24210526315789474,0.6524570237400701,0.15962420951273892,161.0,588.0,7441.0,504.0
OPENJPA,12,90.75768406004289,weka.classifiers.trees.RandomForest,None,Undersampling,0.33727810650887574,0.24675324675324675,0.7147769010654869,0.23554072659166797,171.0,336.0,8022.0,522.0
OPENJPA,13,91.41400940930475,weka.classifiers.trees.RandomForest,None,Undersampling,0.2504317789291883,0.2465986394557823,0.703244822900124,0.19760111296326488,145.0,434.0,8176.0,443.0
OPENJPA,14,92.16501053899428,weka.classifiers.trees.RandomForest,None,Undersampling,0.3181818181818182,0.22988505747126436,0.6409277793944369,0.22335231864268357,140.0,300.0,8198.0,469.0
OPENJPA,15,92.72392226937681,weka.classifiers.trees.RandomForest,None,Undersampling,0.24594594594594596,0.14772727272727273,0.6141493353794941,0.14104676961524718,91.0,279.0,8226.0,525.0
OPENJPA,16,93.20772393691772,weka.classifiers.trees.RandomForest,None,Undersampling,0.2164009111617312,0.2261904761904762,0.6631807502117313,0.18278316788587629,95.0,344.0,8371.0,325.0
OPENJPA,17,93.6397309679306,weka.classifiers.trees.RandomForest,None,Undersampling,0.36239782016348776,0.18095238095238095,0.6508687236799482,0.1984217950978663,133.0,234.0,8166.0,602.0
OPENJPA,1,49.44297082228117,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.0,0.0,0.4833370951902538,0.0,0.0,0.0,7128.0,496.0
OPENJPA,2,66.4200140944327,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.0,0.0,0.47683530690345566,0.0,0.0,0.0,7048.0,576.0
OPENJPA,3,73.92550143266476,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.19950738916256158,0.12198795180722892,0.6404614577591411,0.09441910421112844,81.0,325.0,7019.0,583.0
OPENJPA,4,78.78103837471784,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.1484375,0.11875,0.5844981230749486,0.08473544074325862,57.0,327.0,7465.0,423.0
OPENJPA,5,82.09231805929919,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.17142857142857143,0.19090909090909092,0.6468437161796536,0.1333960992414603,84.0,406.0,7658.0,356.0
OPENJPA,6,84.96993987975952,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.16796875,0.19545454545454546,0.6584629111466423,0.13175303197353874,86.0,426.0,7534.0,354.0
OPENJPA,7,86.87974132570575,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.21830985915492956,0.22355769230769232,0.6869986494842396,0.18000582934244505,93.0,333.0,7691.0,323.0
OPENJPA,8,88.39177750906893,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.3098159509202454,0.1753472222222222,0.6349823080750339,0.18371673910738878,101.0,225.0,7647.0,475.0
OPENJPA,9,88.63016367887764,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.29865125240847784,0.2129120879120879,0.6411659611299482,0.19643868896840186,155.0,364.0,8244.0,573.0
OPENJPA,10,89.60279353993889,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.34515366430260047,0.19210526315789472,0.6643860449481368,0.20126856959632916,146.0,277.0,8491.0,614.0
OPENJPA,11,90.21816177049696,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.19855967078189302,0.25394736842105264,0.6455872441839122,0.1498791739894548,193.0,779.0,8397.0,567.0
OPENJPA,12,90.75768406004289,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.3524305555555556,0.2563131313131313,0.7186589248853696,0.24831759706449677,203.0,373.0,9179.0,589.0
OPENJPA,13,91.41400940930475,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.2631578947368421,0.25297619047619047,0.7083757531213705,0.20835766612210557,170.0,476.0,9364.0,502.0
OPENJPA,14,92.16501053899428,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.33114035087719296,0.21695402298850575,0.6435828143640289,0.22090758964300658,151.0,305.0,9407.0,545.0
OPENJPA,15,92.72392226937681,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.2641025641025641,0.14630681818181818,0.6200392963196782,0.14723748233029374,103.0,287.0,9433.0,601.0
OPENJPA,16,93.20772393691772,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.23333333333333334,0.23333333333333334,0.675228936579652,0.1963855421686744,112.0,368.0,9592.0,368.0
OPENJPA,17,93.6397309679306,weka.classifiers.bayes.NaiveBayes,None,Undersampling,0.3756476683937824,0.17261904761904762,0.6541511036706349,0.195796875308618,145.0,241.0,9359.0,695.0
OPENJPA,1,49.44297082228117,weka.classifiers.lazy.IBk,None,Undersampling,0.0,0.0,0.4897698163993133,0.0,0.0,0.0,8019.0,558.0
OPENJPA,2,66.4200140944327,weka.classifiers.lazy.IBk,None,Undersampling,0.0,0.0,0.4842923071892677,0.0,0.0,0.0,7929.0,648.0
OPENJPA,3,73.92550143266476,weka.classifiers.lazy.IBk,None,Undersampling,0.1617440225035162,0.1539491298527443,0.6258306039456786,0.08364494063060961,115.0,596.0,7666.0,632.0
OPENJPA,4,78.78103837471784,weka.classifiers.lazy.IBk,None,Undersampling,0.11258278145695365,0.1574074074074074,0.5764255414437938,0.06822969649880288,85.0,670.0,8096.0,455.0
OPENJPA,5,82.09231805929919,weka.classifiers.lazy.IBk,None,Undersampling,0.1289237668161435,0.23232323232323232,0.6349224164038979,0.10635337337903229,115.0,777.0,8295.0,380.0
OPENJPA,6,84.96993987975952,weka.classifiers.lazy.IBk,None,Undersampling,0.13406593406593406,0.24646464646464647,0.6492566085195901,0.11351488928480488,122.0,788.0,8167.0,373.0
OPENJPA,7,86.87974132570575,weka.classifiers.lazy.IBk,None,Undersampling,0.17421124828532236,0.27136752136752135,0.6774100774599279,0.1618794644399121,127.0,602.0,8425.0,341.0
OPENJPA,8,88.39177750906893,weka.classifiers.lazy.IBk,None,Undersampling,0.24207011686143573,0.22376543209876543,0.6336335936018825,0.1787650661153802,145.0,454.0,8402.0,503.0
